Mode,Indoor Temp,Indoor Humidity,Air Velocity,Globe Temperature,Outdoor Temp,Outdoor Humidity,Thermal Acceptability
NV,31.7,60.3,0.14,32.0,29.96,61.500999999999976,Unacceptable
NV,31.3,64.0,0.61,31.9,29.96,64.42749999999998,Unacceptable
NV,31.0,58.1,0.43,31.4,29.96,63.02149999999996,Unacceptable
NV,31.2,59.4,0.12,31.6,29.96,61.940499999999965,Acceptable
NV,31.0,64.1,0.24,31.6,29.96,64.41099999999999,Acceptable
NV,30.9,58.2,0.38,31.3,29.96,62.76249999999995,Unacceptable
NV,31.3,58.1,0.0,31.4,29.96,63.56399999999999,Unacceptable
NV,31.1,64.6,0.63,31.6,29.96,64.62099999999998,Unacceptable
NV,31.0,60.4,0.21,31.5,29.96,63.25299999999996,Acceptable
NV,31.5,60.8,0.1,31.6,29.96,62.14799999999997,Unacceptable
NV,31.3,65.0,0.11,31.7,29.79,72.08884261320003,Acceptable
NV,31.0,65.3,1.15,31.6,29.79,71.92399999999999,Acceptable
NV,31.2,65.0,0.11,31.7,29.79,72.08884261320003,Acceptable
NV,31.0,65.7,0.72,31.5,29.79,71.8385,Acceptable
NV,31.4,65.1,0.11,31.5,29.79,72.05884261320003,Unacceptable
NV,31.1,65.0,0.45,31.5,29.79,71.8685,Unacceptable
NV,31.0,73.9,0.25,31.2,29.79,72.0,Unacceptable
NV,31.3,70.1,0.12,32.3,29.79,72.053,Unacceptable
NV,31.1,68.7,0.11,31.3,29.79,72.138,Acceptable
NV,31.2,66.3,0.26,31.5,29.79,71.529,Acceptable
NV,31.0,68.3,0.11,31.2,29.79,72.15650000000001,Unacceptable
NV,31.2,66.4,0.15,31.3,29.79,71.56600000000002,Acceptable
NV,31.8,71.2,0.17,32.2,29.79,72.0,Acceptable
NV,32.1,70.0,0.34,32.2,29.79,72.0,Acceptable
NV,31.8,71.9,0.28,31.8,29.79,72.0,Acceptable
NV,32.1,68.5,0.26,32.4,29.79,72.0275,Unacceptable
NV,31.9,70.9,0.21,32.2,29.79,72.0,Acceptable
NV,32.1,68.1,0.27,32.4,29.79,72.0275,Unacceptable
NV,30.8,69.8,0.49,31.4,29.79,72.0275,Acceptable
NV,30.9,71.0,0.22,31.3,29.79,72.0,Acceptable
NV,31.5,67.6,0.1,31.3,29.79,71.99602783960002,Unacceptable
NV,31.8,65.1,0.4,32.0,29.79,72.0605,Unacceptable
NV,31.5,69.5,0.25,31.9,29.79,72.0,Unacceptable
NV,31.8,65.4,0.46,32.0,29.79,72.0695,Acceptable
NV,30.9,71.0,0.41,31.2,29.79,72.0275,Acceptable
NV,30.4,68.3,0.9,31.3,29.79,72.11,Acceptable
NV,31.6,65.6,0.46,32.4,29.79,71.99600000000001,Unacceptable
NV,30.6,62.5,0.0,31.3,30.14,70.03700000000008,Acceptable
NV,30.7,68.6,0.3,30.8,30.14,71.06409183920006,Acceptable
NV,30.7,67.8,0.39,31.1,30.14,70.87863775880007,Acceptable
NV,28.1,60.0,0.0,29.5,30.14,60.67115804490003,Acceptable
NV,28.2,59.4,0.0,29.4,30.14,59.805643975400024,Acceptable
NV,30.5,69.5,0.28,30.4,30.14,71.06409183920006,Unacceptable
NV,31.0,62.3,0.37,31.0,30.14,64.79054591960002,Acceptable
NV,30.9,60.8,0.6,31.2,30.14,70.66000000000005,Acceptable
NV,33.3,56.6,0.15,33.6,31.38,55.236999999999995,Acceptable
NV,32.6,62.7,0.21,32.9,31.38,54.2,Acceptable
NV,33.3,56.5,0.18,33.7,31.38,55.437,Acceptable
NV,32.6,62.4,0.45,32.8,31.38,54.3125,Acceptable
NV,33.3,62.0,0.16,33.6,31.38,54.1685,Unacceptable
NV,32.5,63.1,0.74,32.9,31.38,54.6875,Acceptable
NV,33.0,59.5,0.82,33.5,31.38,54.57,Unacceptable
NV,34.2,63.7,0.42,33.2,31.38,54.1125,Unacceptable
NV,33.1,59.4,1.02,33.5,31.38,54.6075,Acceptable
NV,34.2,64.1,0.48,33.2,31.38,53.925,Unacceptable
NV,33.6,60.2,0.0,33.8,31.38,56.873999999999995,Unacceptable
NV,32.6,64.2,1.24,33.5,31.38,53.8875,Unacceptable
NV,33.6,61.6,0.0,33.8,31.38,56.91700000000001,Acceptable
NV,32.6,64.4,0.81,33.5,31.38,53.875,Unacceptable
NV,27.4,83.3,0.18,28.2,24.54,79.28742716129992,Acceptable
NV,27.8,79.0,0.83,27.8,24.54,79.02989781149996,Acceptable
NV,27.6,78.3,0.11,28.0,24.54,78.97422729969993,Acceptable
NV,27.6,82.1,0.21,28.1,24.54,79.56158355659991,Unacceptable
NV,27.8,77.8,0.14,28.2,24.54,79.52184601979994,Acceptable
NV,27.9,77.3,0.76,28.0,24.54,79.26294475519994,Unacceptable
NV,28.9,78.1,1.15,29.5,24.54,77.41443467629989,Acceptable
NV,27.7,77.3,1.2,28.9,24.54,79.0328860668999,Acceptable
NV,28.7,78.9,0.64,29.4,24.54,79.2904348426999,Acceptable
NV,27.7,77.1,0.2,28.5,24.54,79.24948566179991,Acceptable
NV,28.7,81.8,0.71,29.5,24.54,79.2904348426999,Acceptable
NV,28.7,80.0,0.15,29.1,24.54,79.24894413009991,Acceptable
NV,27.7,79.1,1.02,28.8,24.54,79.0376583565999,Unacceptable
NV,27.7,79.3,1.23,28.5,24.54,78.88076809019991,Acceptable
NV,27.5,79.2,0.35,28.0,24.54,79.99920662909992,Acceptable
NV,27.6,80.0,0.33,28.5,24.54,79.5773542350999,Acceptable
NV,27.7,79.5,0.26,28.5,24.54,79.30331020709991,Acceptable
NV,27.7,78.3,0.06,28.1,24.54,64.13103594339998,Acceptable
NV,27.8,77.1,0.07,28.4,24.54,74.51113615559994,Acceptable
NV,28.1,79.3,0.11,28.5,24.54,79.33198661369993,Unacceptable
NV,27.5,78.3,0.13,28.1,24.54,79.83283048749993,Unacceptable
NV,28.1,79.7,0.42,28.5,24.54,79.2580839332999,Unacceptable
NV,28.0,81.8,0.51,28.3,24.54,79.00275491729991,Acceptable
NV,28.1,79.4,0.18,28.3,24.54,79.2090316776999,Unacceptable
NV,28.6,76.9,0.64,29.0,24.54,78.83931620669989,Acceptable
NV,28.8,78.6,0.29,28.9,24.54,79.1636382846999,Acceptable
NV,28.6,76.5,0.24,28.7,24.54,78.8536330757999,Acceptable
NV,28.5,76.3,0.22,29.1,24.54,78.8440884963999,Acceptable
NV,28.9,77.7,0.68,29.1,24.54,77.35303201419988,Acceptable
NV,28.7,76.8,0.35,28.9,24.54,78.8440884963999,Acceptable
NV,28.6,76.6,0.98,28.6,24.54,78.5879812252999,Acceptable
NV,29.1,78.9,0.25,29.5,24.54,78.87046860049989,Acceptable
NV,29.0,76.0,0.09,28.7,24.54,78.82006951399991,Unacceptable
NV,27.3,77.3,0.37,28.8,24.54,79.62097287109991,Acceptable
NV,28.4,75.4,0.96,29.4,24.54,78.8339947696999,Acceptable
NV,28.4,76.9,0.37,28.1,24.54,79.07948661369991,Acceptable
NV,28.1,76.7,0.38,28.6,24.54,78.9433064346999,Acceptable
NV,28.2,75.4,0.13,29.1,24.54,79.2179963856999,Unacceptable
NV,28.4,75.3,0.13,29.0,24.54,79.2179963856999,Unacceptable
NV,28.1,75.6,0.31,28.7,24.54,78.93807872439992,Acceptable
NV,28.2,75.5,0.34,29.1,24.54,78.8293162066999,Unacceptable
NV,27.7,75.6,0.21,29.0,24.54,78.78009683189991,Unacceptable
NV,28.8,80.0,0.54,29.6,24.99,82.92458938229984,Acceptable
NV,29.1,82.6,0.17,29.3,24.99,82.56812095529983,Acceptable
NV,29.4,82.0,0.41,29.1,24.99,82.91395317679984,Acceptable
NV,29.1,75.4,1.2,29.5,24.99,82.40465233869983,Unacceptable
NV,28.7,74.5,0.47,29.3,24.99,82.89591913649986,Acceptable
NV,29.3,73.8,0.46,29.4,24.99,82.89850817399983,Unacceptable
NV,29.2,72.4,0.16,29.6,24.99,82.85422820809983,Acceptable
NV,30.1,69.4,0.87,30.5,24.99,80.50461212699985,Acceptable
NV,29.7,71.9,0.58,29.6,24.99,82.86263571379983,Acceptable
NV,29.3,71.0,0.57,29.7,24.99,83.16418796939983,Acceptable
NV,30.0,69.5,1.2,30.4,24.99,80.80516741679985,Acceptable
NV,29.6,71.2,0.63,29.9,24.99,81.93630075069983,Acceptable
NV,29.4,70.9,0.47,29.8,24.99,82.84941047079982,Acceptable
NV,29.8,70.7,0.4,30.1,24.99,81.93630075069983,Acceptable
NV,29.4,72.9,0.69,29.4,24.99,82.89850817399983,Acceptable
NV,28.2,77.2,0.12,28.8,24.99,82.85163917059985,Acceptable
NV,27.8,76.9,0.18,28.5,24.99,82.25907620459986,Acceptable
NV,27.7,79.2,0.06,28.5,24.99,64.79483203489997,Unacceptable
NV,27.9,80.1,0.94,29.1,24.99,81.36627698779988,Acceptable
NV,27.6,77.5,0.12,28.5,24.99,82.51157620459986,Acceptable
NV,27.2,77.6,0.13,28.4,24.99,82.39001874009986,Unacceptable
NV,28.3,75.8,0.25,28.8,24.99,82.58591392759985,Acceptable
NV,27.5,81.8,0.25,28.1,24.99,82.30912542599987,Acceptable
NV,28.8,83.3,0.48,29.4,24.99,82.60208938229984,Acceptable
NV,29.4,78.2,1.19,29.1,24.99,82.41237484009984,Acceptable
NV,28.6,78.3,0.61,28.7,24.99,82.89591913649986,Acceptable
NV,29.0,74.9,0.78,29.5,24.99,82.62072270659985,Acceptable
NV,28.6,73.6,0.13,29.4,24.99,82.85936167199985,Acceptable
NV,28.8,74.5,0.11,28.9,24.99,82.83841392759985,Acceptable
NV,29.1,74.7,0.6,29.6,24.99,82.89850817399983,Acceptable
NV,28.3,75.1,0.12,29.5,24.99,82.85936167199985,Unacceptable
NV,28.8,76.5,0.46,28.5,24.99,82.58114163789983,Acceptable
NV,28.6,77.2,0.27,29.5,24.99,82.92936167199986,Acceptable
NV,28.0,78.8,0.98,28.8,24.99,81.81600004259987,Acceptable
NV,28.5,76.6,0.31,29.3,24.99,82.60686167199985,Acceptable
NV,28.3,78.8,0.67,28.8,24.99,82.89591913649986,Acceptable
NV,28.5,76.9,0.38,29.2,24.99,82.58114163789983,Acceptable
NV,28.2,78.7,0.47,28.9,24.99,82.89591913649986,Acceptable
NV,28.7,80.2,0.66,29.4,24.99,82.92458938229984,Acceptable
NV,28.3,77.8,0.19,29.2,24.99,82.85936167199985,Acceptable
NV,28.1,81.3,1.19,29.0,24.99,82.39729101149983,Unacceptable
NV,29.0,80.2,0.15,29.3,24.99,82.90606595809984,Acceptable
NV,28.3,78.3,0.18,29.1,24.99,82.85936167199985,Acceptable
NV,28.3,80.3,0.28,28.8,24.99,82.90069142619984,Unacceptable
NV,27.5,81.7,0.38,28.5,24.28,79.70962388989992,Acceptable
NV,27.4,79.2,0.24,28.3,24.28,79.48022841459992,Acceptable
NV,27.0,80.7,0.39,27.8,24.28,80.49144361379996,Acceptable
NV,27.7,74.3,0.34,28.9,24.28,79.40281003949991,Acceptable
NV,27.6,76.9,0.17,28.2,24.28,79.51159702919993,Acceptable
NV,27.0,79.6,0.13,27.6,24.28,78.61910781209997,Acceptable
NV,28.0,77.5,0.13,28.7,24.28,79.17787252959994,Acceptable
NV,27.8,74.7,0.05,28.2,24.28,63.509396932499996,Acceptable
NV,27.1,79.2,0.9,27.5,24.28,78.91881997249997,Acceptable
NV,27.6,81.1,1.05,28.5,24.28,79.13496379629991,Acceptable
NV,27.7,81.4,1.18,28.4,24.28,79.01303774499992,Acceptable
NV,27.5,82.2,0.82,27.6,24.28,78.93083068289997,Acceptable
NV,28.3,73.3,0.05,28.8,24.28,63.46400353949999,Unacceptable
NV,28.1,78.3,0.61,28.3,24.28,79.39035358809991,Acceptable
NV,28.4,79.0,0.43,28.1,24.28,79.52653376709992,Unacceptable
NV,27.4,86.9,0.54,28.3,24.28,79.39484639129992,Acceptable
NV,27.6,84.4,0.23,28.4,24.28,79.24272841459992,Acceptable
NV,27.8,87.0,0.14,28.3,24.28,79.15887803109995,Unacceptable
NV,28.4,81.5,0.12,29.4,24.28,79.47327495639993,Unacceptable
NV,27.9,81.5,0.35,28.2,24.28,79.27120475109994,Acceptable
NV,28.3,83.0,0.38,29.1,24.28,78.9715858614999,Unacceptable
NV,28.0,81.5,0.41,28.5,24.28,79.13502457209992,Acceptable
NV,28.3,83.1,0.16,29.0,24.28,79.01443381899992,Acceptable
NV,28.0,81.6,0.76,28.4,24.28,78.99135954869993,Acceptable
NV,27.5,77.8,0.53,28.4,24.28,79.70962388989992,Acceptable
NV,27.5,76.2,0.42,28.4,24.28,79.39484639129992,Acceptable
NV,27.1,79.3,0.26,27.4,24.28,82.17140126049998,Acceptable
NV,28.0,83.0,0.07,28.2,24.28,74.57841575709996,Unacceptable
NV,27.2,83.0,0.05,27.2,24.28,64.07502133759999,Unacceptable
NV,27.6,78.9,1.42,28.1,24.28,79.36558962389992,Acceptable
NV,27.1,80.3,0.26,27.4,24.28,82.17140126049998,Acceptable
NV,27.5,78.7,0.18,28.0,24.28,79.94838369499993,Acceptable
NV,27.4,76.5,0.17,28.0,24.28,79.76483863099993,Acceptable
NV,27.1,79.9,0.22,27.5,24.28,80.87944666149995,Acceptable
NV,28.2,74.6,0.05,28.6,24.28,63.46400353949999,Acceptable
NV,28.5,73.2,1.11,28.4,24.28,78.85491286929991,Acceptable
NV,28.7,79.3,0.67,27.2,24.28,80.34694563979996,Acceptable
NV,28.3,73.9,0.05,28.7,24.28,63.46400353949999,Acceptable
NV,28.7,72.6,1.05,29.0,24.28,79.0022585562999,Acceptable
NV,28.8,78.7,0.5,28.5,24.28,79.29590793949991,Unacceptable
NV,27.4,78.1,0.41,28.7,24.28,79.63234639129992,Acceptable
NV,27.6,76.7,0.3,28.4,24.28,79.38639343799993,Acceptable
NV,27.0,81.8,0.15,27.5,24.28,79.66826750859997,Acceptable
NV,27.5,76.9,0.39,28.5,24.28,79.39484639129992,Acceptable
NV,27.7,76.2,0.23,28.3,24.28,79.12080236329993,Acceptable
NV,27.1,81.8,0.21,27.5,24.28,80.19980587049996,Acceptable
NV,27.5,79.4,1.61,28.2,24.28,79.27114397529994,Acceptable
NV,27.8,77.0,1.62,28.1,24.28,78.92888607399993,Acceptable
NV,27.1,82.2,0.35,27.6,24.28,80.58922111239995,Acceptable
NV,27.7,78.9,0.45,28.2,24.28,79.56698775119993,Acceptable
NV,27.7,77.2,0.63,28.4,24.28,79.43080757219992,Acceptable
NV,27.4,82.0,0.27,27.9,24.28,80.62442702169996,Acceptable
NV,26.7,52.4,0.58,27.2,25.37,54.8550958802,Acceptable
NV,28.9,47.3,0.0,29.4,25.37,53.614872398800046,Acceptable
NV,26.7,58.9,0.21,27.2,25.37,54.28545109779998,Acceptable
NV,27.9,46.7,0.18,27.9,25.37,53.53640959160006,Acceptable
NV,28.9,47.3,0.13,28.7,25.37,54.74955035640003,Acceptable
NV,26.5,45.3,0.11,27.3,25.37,54.37342962920005,Acceptable
NV,27.1,46.1,0.17,27.7,25.37,52.45616666470004,Acceptable
NV,27.8,48.7,0.2,28.7,25.37,56.96364329319997,Acceptable
NV,26.8,47.9,0.22,27.3,25.37,54.7315152278,Acceptable
NV,27.0,52.1,0.13,27.9,25.37,54.046587323999994,Acceptable
NV,28.4,51.3,0.0,29.8,25.37,54.96513395960003,Acceptable
NV,26.1,55.2,0.0,27.9,25.37,56.67823497060003,Acceptable
NV,27.0,61.9,0.12,27.8,25.37,58.54707278789995,Acceptable
NV,26.9,59.5,0.16,28.4,25.37,57.81765478039997,Acceptable
NV,26.9,50.7,0.0,28.4,25.37,55.76006358880003,Acceptable
NV,28.3,47.4,0.0,28.9,25.37,53.96582940600004,Unacceptable
NV,28.7,52.1,0.11,29.6,25.37,55.9670930073,Acceptable
NV,25.9,55.3,0.0,26.6,25.37,57.09560321720003,Unacceptable
NV,28.4,48.7,0.12,29.4,25.37,56.00815081730001,Acceptable
NV,26.3,51.2,0.13,26.8,25.37,54.731523606399996,Acceptable
NV,28.2,44.3,0.0,28.5,25.37,53.39335944870006,Acceptable
NV,29.1,47.1,0.1,29.3,25.37,53.54041401440004,Acceptable
NV,26.4,47.7,0.11,26.9,25.37,53.570148499999995,Acceptable
NV,28.4,42.8,0.17,28.5,25.37,52.544776719000055,Acceptable
NV,29.2,48.9,0.0,29.3,25.37,54.24371900870005,Acceptable
NV,26.1,47.9,0.13,26.8,25.37,53.832748026199994,Acceptable
NV,28.0,48.2,0.13,28.8,25.37,55.070343142999974,Acceptable
NV,28.3,46.8,0.15,29.4,25.37,53.31409882160008,Acceptable
NV,25.9,49.5,0.2,26.7,25.37,55.37587155159999,Acceptable
NV,28.0,43.7,0.13,28.6,25.37,52.91189897050003,Acceptable
NV,29.0,45.3,0.09,29.6,25.37,53.018000000000086,Acceptable
NV,27.9,39.4,0.11,28.8,25.37,47.22331694259999,Acceptable
NV,28.2,51.1,0.4,29.2,25.37,55.39285206629998,Acceptable
NV,26.0,52.0,0.3,26.4,25.37,54.77251064189999,Acceptable
NV,28.3,41.0,0.14,28.8,25.37,47.263816942599995,Acceptable
NV,28.6,51.7,0.21,29.2,25.37,56.54524675100001,Unacceptable
NV,26.4,26.6,0.0,26.6,25.37,40.62945389009998,Acceptable
NV,27.2,44.3,0.35,27.8,25.37,52.86357730760003,Acceptable
NV,29.2,53.1,0.13,29.5,25.37,54.00611306479999,Unacceptable
NV,26.6,48.6,0.12,27.1,25.37,53.737587477399984,Acceptable
NV,27.7,43.6,0.7,28.3,25.37,53.088885630300055,Acceptable
NV,30.6,45.4,0.11,30.1,25.37,53.09300000000011,Unacceptable
NV,27.3,49.3,0.13,27.2,25.37,54.005638334400004,Acceptable
NV,28.1,50.9,0.15,29.3,25.37,54.79151515390001,Acceptable
NV,27.8,51.9,0.15,29.1,25.37,54.03651511419999,Acceptable
NV,25.8,61.1,0.14,26.0,25.37,54.77104795959995,Acceptable
NV,28.3,39.9,0.12,28.9,25.37,47.1973169426,Acceptable
NV,28.7,49.4,0.14,29.6,25.37,54.78142637810002,Acceptable
NV,25.7,51.0,0.0,26.1,25.37,56.47822285140005,Unacceptable
NV,27.4,51.1,0.13,27.7,25.7,55.46651764400001,Acceptable
NV,29.8,54.1,0.16,29.5,25.7,58.02393134540001,Acceptable
NV,27.3,49.0,0.0,26.7,25.7,55.613740996700045,Acceptable
NV,27.5,47.1,0.0,27.9,25.7,55.56997833050004,Acceptable
NV,30.3,44.9,0.0,30.8,25.7,53.559000000000005,Acceptable
NV,25.9,55.4,0.1,25.2,25.7,60.0279871031,Acceptable
NV,29.1,51.2,0.25,29.3,25.7,59.48810366869998,Acceptable
NV,26.0,51.9,0.0,25.7,25.7,57.83367177350006,Acceptable
NV,28.6,52.9,0.0,27.8,25.7,54.94486005030003,Unacceptable
NV,29.0,53.0,0.23,29.5,25.7,58.498888342600004,Acceptable
NV,28.9,52.4,0.0,28.9,25.7,55.079789679500024,Acceptable
NV,29.1,48.9,0.0,29.2,25.7,54.20603785670003,Acceptable
NV,30.2,48.4,0.0,29.9,25.7,54.41146443320004,Acceptable
NV,28.0,53.9,0.0,26.9,25.7,55.88978668750003,Unacceptable
NV,28.7,51.1,0.0,28.5,25.7,55.459788887600034,Acceptable
NV,30.5,49.6,0.23,30.5,25.7,54.38293052199999,Acceptable
NV,28.6,46.0,0.0,27.2,25.7,55.272100397000024,Acceptable
NV,29.1,45.1,0.0,28.8,25.7,54.677526644100006,Acceptable
NV,30.4,50.6,0.17,30.3,25.7,53.89604892879999,Acceptable
NV,28.2,49.6,0.0,27.2,25.7,55.68407777520005,Acceptable
NV,28.5,62.3,0.0,28.9,25.7,61.92786791030001,Acceptable
NV,30.2,50.3,0.2,30.0,25.7,55.105279804599995,Acceptable
NV,28.9,42.0,0.0,28.5,25.7,54.0607222196,Acceptable
NV,26.8,48.2,0.0,27.4,25.7,55.75396007440004,Unacceptable
NV,27.8,42.4,0.2,29.1,25.7,52.79609490240001,Acceptable
NV,28.0,44.7,0.18,28.8,25.7,56.058051491300006,Acceptable
NV,26.6,51.4,0.32,26.6,25.7,56.41923764640001,Acceptable
NV,28.3,39.3,0.15,28.9,25.7,51.65299999999999,Acceptable
NV,29.0,43.1,0.1,29.0,25.7,54.41891481330001,Acceptable
NV,27.7,44.7,0.0,28.4,25.7,56.39606496030003,Acceptable
NV,28.9,41.8,0.27,28.9,25.7,54.111999999999995,Acceptable
NV,29.7,47.3,0.26,30.0,25.7,55.62565676699999,Unacceptable
NV,27.9,47.9,0.26,27.3,25.7,55.19274166090002,Acceptable
NV,30.0,41.5,0.85,30.6,25.7,54.531000000000006,Acceptable
NV,28.3,46.3,0.54,28.1,25.7,53.8133666628,Acceptable
NV,29.3,44.7,0.0,29.2,25.7,54.30300000000001,Unacceptable
NV,30.2,41.3,0.22,30.6,25.7,52.982000000000006,Acceptable
NV,28.5,45.9,0.62,28.8,25.7,54.245675524000006,Acceptable
NV,28.3,48.4,0.0,28.9,25.7,54.69782369160005,Acceptable
NV,27.9,49.9,0.55,28.8,25.7,55.403757658,Acceptable
NV,28.2,51.2,0.0,28.7,25.7,55.471218516800036,Unacceptable
NV,28.0,48.9,0.45,29.1,25.7,55.93301531600001,Acceptable
NV,27.9,47.5,0.0,28.7,25.7,54.93417552400005,Acceptable
NV,30.2,44.4,0.14,30.3,25.7,54.351000000000006,Acceptable
NV,26.3,51.3,0.0,25.6,25.7,58.09701605360006,Acceptable
NV,28.1,41.7,0.11,28.5,25.7,52.703,Acceptable
NV,29.2,45.0,0.0,29.8,25.7,54.21300000000001,Acceptable
NV,26.2,48.3,0.0,26.8,25.7,55.844101467000044,Acceptable
NV,25.1,50.3,0.23,26.2,23.52,65.96178756290004,Acceptable
NV,26.1,48.6,0.0,26.7,23.52,56.350243966699985,Acceptable
NV,25.0,54.4,0.0,25.7,23.52,56.29113120849998,Acceptable
NV,25.5,46.5,0.85,26.8,23.52,67.07679515050002,Acceptable
NV,25.6,44.9,0.0,25.9,23.52,60.90426597969995,Acceptable
NV,25.2,49.5,0.36,26.1,23.52,67.42787777260001,Acceptable
NV,25.4,52.3,0.25,25.7,23.52,65.6228471765,Acceptable
NV,25.4,53.0,0.2,26.3,23.52,62.35115534720003,Acceptable
NV,25.2,58.6,0.0,25.7,23.52,55.916252343999986,Acceptable
NV,26.1,59.0,0.0,25.7,23.52,56.47375234399998,Acceptable
NV,26.8,47.2,0.0,26.9,23.52,57.59207994819999,Acceptable
NV,25.5,48.2,0.21,25.9,23.52,68.36787706800001,Acceptable
NV,26.3,51.7,0.0,26.1,23.52,57.796365996999974,Acceptable
NV,26.8,46.4,0.19,27.1,23.52,66.8059777226,Acceptable
NV,25.7,47.7,0.2,25.9,23.52,67.64810736970004,Acceptable
NV,26.2,54.1,0.0,26.0,23.52,56.39163778289999,Acceptable
NV,26.6,48.7,0.0,26.5,23.52,56.456743966699975,Acceptable
NV,25.6,49.0,0.0,25.6,23.52,55.295265604099974,Acceptable
NV,26.4,56.1,0.0,26.2,23.52,56.785167472099985,Unacceptable
NV,26.8,43.2,0.3,27.1,23.52,67.64506572809998,Acceptable
NV,26.0,48.6,0.0,26.2,23.52,56.39480658389998,Acceptable
NV,26.4,53.1,0.14,26.2,23.52,62.38697000500001,Unacceptable
NV,26.5,45.0,0.0,27.1,23.52,60.04384530259997,Acceptable
NV,26.5,53.0,0.0,26.3,23.52,57.326524409599976,Acceptable
NV,26.8,42.9,0.0,26.3,23.52,60.88020285519996,Acceptable
NV,25.9,48.4,0.0,26.1,23.52,56.25541941829998,Acceptable
NV,25.6,48.9,0.0,26.0,23.52,54.99628464829998,Acceptable
NV,25.9,46.7,0.0,26.5,23.52,60.56032418429998,Acceptable
NV,25.0,53.7,0.0,25.5,23.52,55.91432329489998,Acceptable
NV,26.0,45.0,0.0,25.9,23.52,60.09583951199995,Acceptable
NV,25.5,53.6,0.0,25.6,23.52,55.91475107789998,Acceptable
NV,26.0,47.8,0.67,26.4,23.52,65.27921999470001,Acceptable
NV,26.0,57.1,0.0,26.1,23.52,56.680383301799985,Acceptable
NV,25.3,49.1,0.11,25.8,23.52,66.48858940680005,Acceptable
NV,26.1,45.7,0.75,26.5,23.52,68.86886369459995,Acceptable
NV,27.0,45.1,0.0,27.4,23.52,60.39936911809997,Acceptable
NV,25.3,50.3,0.0,25.6,23.52,56.01976949659998,Acceptable
NV,25.2,48.7,0.11,25.9,23.52,66.39983126630005,Acceptable
NV,26.1,52.4,0.0,27.1,23.52,57.430882696399976,Acceptable
NV,25.3,55.7,0.0,25.6,23.52,55.916252343999986,Acceptable
NV,25.3,49.3,0.12,25.9,23.52,66.25176960550004,Acceptable
NV,31.1,62.8,0.63,31.5,29.22,73.78653929159992,Unacceptable
NV,31.8,61.9,0.85,31.4,29.22,71.8920202345,Acceptable
NV,32.3,64.8,0.34,31.8,29.22,75.40077996589989,Unacceptable
NV,30.8,61.7,0.98,30.9,29.22,63.9438979617,Acceptable
NV,31.4,57.5,0.52,31.9,29.22,72.10583091599999,Unacceptable
NV,30.9,60.5,0.23,31.3,29.22,70.54185898249997,Unacceptable
NV,31.1,62.1,0.43,31.7,29.22,71.13163700549998,Acceptable
NV,30.6,60.8,0.45,31.2,29.22,68.82198736819997,Acceptable
NV,31.1,62.3,0.46,31.7,29.22,72.07090665129996,Acceptable
NV,31.2,61.4,0.19,31.2,29.22,70.94979108899999,Unacceptable
NV,31.2,58.1,0.38,31.9,29.22,70.74482366399997,Unacceptable
NV,30.4,59.8,1.08,31.0,29.22,64.15996091530002,Acceptable
NV,31.3,57.5,0.75,31.8,29.22,71.48622006699999,Acceptable
NV,30.3,60.3,0.65,31.1,29.22,69.9332026467,Acceptable
NV,30.7,63.7,0.21,31.9,29.22,74.56349999999992,Acceptable
NV,30.8,60.4,0.0,31.3,29.22,68.57800049139998,Acceptable
NV,30.7,63.8,0.5,31.9,29.22,74.37699999999991,Acceptable
NV,30.9,59.9,0.15,31.3,29.22,69.96187414659998,Unacceptable
NV,31.4,58.1,0.39,31.9,29.22,71.29254669199997,Acceptable
NV,31.8,56.8,0.2,32.0,29.22,71.87147436229998,Acceptable
NV,31.5,58.7,0.25,31.7,29.22,71.30354669199997,Acceptable
NV,31.8,57.0,0.23,31.8,29.22,71.89193880399998,Unacceptable
NV,31.4,58.1,1.01,31.7,29.22,71.764880268,Acceptable
NV,31.7,57.1,0.13,31.8,29.22,71.15175133429997,Unacceptable
NV,30.8,60.4,0.86,32.4,29.22,71.0225654944,Acceptable
NV,30.4,60.9,0.71,31.1,29.22,70.0434227137,Acceptable
NV,30.5,61.2,0.28,31.6,29.22,70.16788485999997,Acceptable
NV,30.3,60.7,0.75,31.3,29.22,70.4989227137,Unacceptable
NV,31.0,58.7,0.27,32.2,29.22,70.91076971999998,Acceptable
NV,30.0,61.8,0.92,31.3,29.22,70.2965654944,Acceptable
NV,31.0,58.6,0.19,31.9,29.22,70.72885922229997,Unacceptable
NV,30.1,61.6,0.63,31.2,29.22,69.84486003349998,Acceptable
NV,30.7,60.1,0.23,31.6,29.22,70.21301411309997,Unacceptable
NV,31.0,57.5,0.15,31.6,29.22,69.84591316629997,Acceptable
NV,30.3,61.0,0.34,30.7,29.22,62.3002332858,Acceptable
NV,31.7,61.6,0.4,32.4,29.08,72.37460192789999,Acceptable
NV,31.6,62.4,0.87,32.7,29.08,71.9945202345,Acceptable
NV,31.5,59.5,0.42,32.1,29.08,71.39634261319999,Unacceptable
NV,32.2,64.8,0.35,32.8,29.08,72.71227996589998,Unacceptable
NV,32.3,64.8,0.23,32.8,29.08,72.70349999999998,Unacceptable
NV,32.7,58.4,0.2,32.3,29.08,72.25116184879998,Acceptable
NV,32.1,57.8,0.43,32.3,29.08,71.53230578369998,Unacceptable
