Mode,Indoor Temp,Indoor Humidity,Air Velocity,Globe Temperature,Outdoor Temp,Outdoor Humidity,Air Movement Preference
AC,24.61005294248192,50.80502647124096,0.10006797825239196,25.00502647124096,16.518430394550183,78.93947925962097,Less
NV,18.0,37.1750803086966,0.22,18.13394201905736,19.30783611607728,56.96713154237377,Less
NV,24.924117790901292,50.97941104549354,0.10964711636051656,25.88293988188838,16.134704345909597,72.69787762831248,Less
NV,20.633139728296918,70.6051588924783,0.14668602717030832,20.84049520136614,18.64171506792577,67.24229646091266,Less
AC,22.493197887116867,49.715138605490196,0.16459234361678482,22.57,14.3,77.5,Less
NV,24.155899584331358,20.09110180123078,0.04264993072189304,24.69854951505325,1.1529294876443306,77.35418758659758,Less
AC,22.655052354665596,60.06184556668006,0.10775261773327977,22.49064441809105,22.264024861994375,74.44947645334405,Less
AC,17.623635847810814,52.60009102700405,0.07473399691008362,17.8332431118132,12.26446657804215,69.73777131368492,Less
AC,23.222101079765554,45.85842419017583,0.0,23.641575809824165,11.839244330630175,74.38925541356399,Less
AC,21.812661416162634,46.84910525636692,0.1071395275550141,21.737575143589094,14.174564361128034,77.70864401791302,Less
AC,24.95092920256197,21.994701319855288,0.1,26.506366150320247,36.1,37.553611971943624,Less
NV,25.8,57.7,0.33,27.0,27.225889360400014,67.11501545839998,Less
NV,24.076432325619304,42.14114586049544,0.06254774418731014,25.03528646512386,13.733376697631456,72.15502813396348,Less
NV,24.483177885922725,60.000932684463656,0.10495336577681724,25.250466342231828,14.1,79.93582315138718,Less
NV,21.19778250374827,53.3215194728951,0.015917855046152715,21.50004025511285,18.80443499250346,68.77247091449829,Less
NV,27.28727900339924,52.42502599960009,0.005005199920017883,24.987175004998882,4.98727900339924,83.89111388930628,Less
NV,28.140755166050994,79.61848966789802,0.856207670664023,28.432604132840794,25.51928378228669,70.64013135253887,Less
AC,23.45427429513071,47.51452116942422,0.1340890877068165,23.419114688272117,14.49546213455493,78.47731067277465,Less
NV,24.01245004528854,34.91245004528854,0.08686750679328066,24.5,5.081125113221344,82.99128681329442,Less
NV,35.47513569788894,36.97437578971089,0.7201085583111488,35.47513569788894,34.35,55.0,Less
AC,22.979062723722805,44.48447968868655,0.1,23.6,11.426354241240936,83.16273623271219,Less
NV,21.617414801657674,55.56517039668465,0.1011797885477475,22.1528084580901,17.8,73.43137797579425,Less
AC,26.39310968413993,41.281232982377695,0.025344515793003584,26.20498638590216,35.10319077001551,39.1264183311051,Less
AC,22.348889670910815,54.08280031155887,0.12189497000916531,22.349500083441168,22.421256868292318,58.5,Less
AC,24.634593097398472,36.86864629591189,0.1,25.0026994944253,9.665946801486587,81.71218951809617,Less
NV,24.683941457835004,48.8139902429725,0.1,25.155960971890003,15.6,74.58143343631927,Less
NV,24.102827229364213,26.22278185158744,0.07863253868620236,24.329947651387375,10.756349709985864,71.35412991829378,Less
AC,24.776832959500876,37.41969745519367,0.0719697455193668,24.565696814338025,15.730009079306829,61.40799862263044,Less
AC,22.234876308582493,19.239074214850504,0.06390742148505038,21.55364192838316,-4.4,89.0,Less
AC,24.079829987185757,47.6783271608281,0.19533320338585472,23.904719569127867,21.411666991535363,56.60396669224222,Less
AC,23.008809907870194,25.731221054224168,0.005440495393509837,24.231993807581127,5.143252381893982,77.55891037879664,Less
NV,31.26479130411484,23.101452169952296,1.1164973896268546,31.156836947391557,33.95537217209576,35.11610183721059,Less
AC,25.94209866155576,37.75186932530191,0.007744266593653713,25.545114668126924,23.805126967103547,60.32302715572827,Less
AC,24.35853855233316,41.176281995618375,0.2201232927742044,24.402108485669693,24.85,51.55,Less
NV,32.3079029518453,18.507840517821013,1.3755383096941394,31.98116015787316,36.23084024240396,45.0308268464747,Less
NV,25.8,66.2,0.48460023910948863,26.5,25.490279109254736,67.48956056196971,Less
AC,22.59880195391767,60.404792184329324,0.1,22.794009769588342,18.461381437782148,71.30048879983056,Less
NV,20.283474445654186,44.733051108691626,0.07086861141354694,22.84258389675222,8.473251808428696,76.20206145193461,Less
AC,22.91381765344429,36.47939217814764,0.10479392178147641,22.956825563998564,15.9,47.5,Less
NV,25.533037318440964,35.88869154562731,0.1,25.56607463688193,16.4,64.93039276877646,Less
AC,24.6745263631717,40.11551275631747,0.10582271135637171,24.81519119558531,16.34288094045896,62.96315312343385,Less
NV,24.494490539804733,45.903153001940176,0.15019558093579471,24.725987386406313,15.971656155338593,68.96220068511496,Less
AC,21.645448855313788,34.27275572343106,0.15151496184379296,21.791872582881858,12.96,84.235,Less
AC,22.362803501767164,51.29446423212859,0.06583036518071192,23.114794447269343,16.954062781324915,60.56957878707869,Less
NV,21.670054011110995,40.53872143907091,0.06621031408579413,21.78021604444398,7.139027800002093,87.77025165205487,Less
AC,24.0754,53.5416,0.256544,23.2456,28.88888889,63.5,Less
NV,19.6739067160636,54.2,0.04884186315711043,19.95810890624128,12.407543592032935,84.59818774243965,Less
AC,23.721706989546686,67.13469011220238,0.18858550233910215,23.497131954976833,26.506948248346024,76.11933374604729,Less
NV,25.97666667,64.21166667,0.267276667,25.78733333,26.66666667,71.0,Less
NV,26.50075,58.921875,0.6170275,26.3655,28.88888889,72.0,Less
NV,31.007567872058768,21.706287804721278,0.6145519764318785,30.891541355080818,33.17147981482191,33.680764311570556,Less
AC,21.817193733890562,44.067047517645314,0.19503853804829904,22.464177546792435,9.685676236962314,69.50818292527332,Less
NV,20.774440645907024,54.89429275663213,0.7523321937721072,20.997149938491845,22.777741750865335,63.94209095874727,Less
NV,21.707360036204527,46.39306788531611,0.046822394207275776,22.19263996379547,13.226751934831851,80.82573654119633,Less
AC,24.195764789822057,37.48200035674374,0.1913764433078317,24.198941197455515,32.77777778,52.29157020233719,Less
NV,20.71913978659075,46.078812181316486,0.020085964333949043,24.26211143291362,16.700391006095114,61.74235565765017,Less
AC,23.1469744743411,47.912834334165396,0.043292992991214696,23.19878978973644,19.007730371247604,69.40772929322539,Less
AC,24.272037256603305,44.896204911318186,0.0639813716983465,24.20805588490496,11.639813716983465,78.26915215863836,Less
NV,24.06927538447738,34.29217384656787,0.1377101537909507,24.330724615522623,4.715362307761311,82.09160710855082,Less
NV,17.41646268779968,61.19532835286807,0.24717462715325794,17.69281866272115,16.132480595453742,67.1694993957305,Less
NV,23.870327626144405,44.01541323397834,0.09040497703408648,24.032122143194567,18.74449090287962,76.70077303845969,Less
NV,23.14021802641503,27.537674384906342,0.25601453509433536,23.550228873115078,25.923924475470546,49.05994613015615,Less
NV,23.52289076782982,22.939756828705985,0.09638556565206399,24.049397919128896,1.826813958761613,85.59434996706254,Less
AC,24.788356465794518,52.13721451140183,0.01,24.900761302928462,19.145860167521924,71.32128732786323,Less
NV,21.49390653011919,33.26185311875873,0.322212017556104,21.663228058767164,25.8,41.54669598951643,Less
AC,22.565742024676954,47.86712898766152,0.0462968098707823,22.798613037015432,15.113565004141671,75.82910880497471,Less
AC,22.283402380940725,53.31888492119834,0.1512589948198629,22.364329365098797,18.75290873060558,61.08796825412368,Less
NV,28.962237051608128,33.58391484031422,0.5160851596857748,29.918881474195935,25.59650333661183,51.71768290366858,Less
AC,20.215616203633367,36.50520540121112,0.5864659568510817,20.561494620557948,26.471041080242223,46.35298575635662,Less
AC,23.42951620823401,42.27709724940405,0.07,22.54698919451066,14.85,75.35241895882996,Less
NV,28.510070049290956,76.23215258986485,0.6057380610755522,28.172350586466298,27.615508658116106,75.92287074522008,Less
NV,24.15046960120777,32.999060797584455,0.09752348006038856,24.475234800603886,5.350469601207771,83.11939075507613,Less
AC,23.154484105838744,10.381928609490258,0.10091031788322508,22.79692061800433,-9.85,67.0,Less
NV,28.78454133924054,63.23961364352485,0.38241549827653876,28.71594215657256,25.42080736518847,71.8067433770928,Less
AC,23.162540040987054,45.70187995586009,0.03558000315285037,23.7,11.87986209353117,75.75927701781372,Less
NV,25.084793988049267,26.45620555236974,0.0630678310441926,25.070173620067184,13.146789323789486,76.08029207209005,Less
NV,24.12498113840653,40.295569813571724,0.21969155901750012,24.349962276813056,15.666716964249261,66.26724751566303,Less
AC,23.76902848836906,60.221309785194336,0.12765878855812907,23.40464316608918,31.17372968684338,60.415464921176905,Less
NV,19.21651825105762,36.24955475317286,0.24499109506345715,19.045791493483627,23.07983971114223,52.24546864601801,Less
AC,23.356858128109184,37.43141871890817,0.1858851231344901,23.50742955409717,12.96,84.235,Less
NV,25.35434016225125,68.36109575888169,0.05,26.797427346477843,26.34438624669818,56.70254258425009,Less
AC,21.736686339763715,42.0,0.15521247890479484,21.675251420185557,12.96,84.235,Less
NV,25.26107027715067,39.51411347567133,0.05221405543013335,25.985886524328667,23.827491940054667,59.25876765648599,Less
AC,23.480719924709682,40.670767567605054,0.15469316642848266,23.60742444762023,18.2,52.75,Less
NV,21.815501274016725,45.208508918117076,0.09889276614166254,22.5,17.719930209450073,62.50310885694842,Less
NV,25.294712324402116,60.12740274583704,0.1,26.51682739464127,20.277884929760845,70.46408169255992,Less
NV,25.047324369887956,27.56623926754948,0.052425020977216054,25.304069094382196,12.387792716853408,75.95452689003814,Less
AC,22.02971087272537,44.0,0.07567630424248764,21.443236957575124,16.95,72.0,Less
NV,29.749117208730965,57.963024869998264,0.3274213109898443,29.3881815164879,31.246586415022044,59.5,Less
NV,27.35515217375135,48.23454347874594,0.0596565217499099,27.9,20.593130434998198,58.94594619040107,Less
NV,25.171956773033052,37.362609030710736,0.1,25.385978386516527,16.43923967490495,64.80205786475885,Less
NV,22.351040530850028,45.341319581637215,0.02672939734944554,22.69449226276433,14.137943994678633,79.87392163204488,Less
AC,23.63764259693213,51.03429657168733,0.08498859224542951,23.299036761646004,19.4,81.5,Less
AC,22.78974505505274,59.275637362368144,0.1085042490824543,22.51467423701184,22.5,74.0,Less
NV,25.8,57.7,0.25,27.0,25.839926973299995,64.62959978280003,Less
NV,25.8,57.7,0.37890647160308694,27.0,26.467486135996587,61.651568140226864,Less
NV,19.43051066693733,47.14197061501687,0.068462243961944,20.086368187004734,9.485474190727519,82.18507147789623,Less
AC,25.602980486453404,52.85547703381549,0.018308495946221644,24.275372560806677,25.556389168536008,55.455387246146124,Less
AC,20.724707310672688,41.561768276681725,0.157529268932731,20.9130819097431,12.96,84.235,Less
NV,23.92667718925048,38.25990529674568,0.07932912429980778,24.45335437850096,5.4733228107495195,83.39333228717327,Less
NV,21.082935204106693,38.313310518022526,0.24283276295056327,21.442434711382592,22.625221879924123,51.192961269259754,Less
AC,22.151107864615373,56.38121389202798,0.043232175664335126,22.648482634965028,14.968155011922217,73.83364654461005,Less
AC,22.81582051336627,59.420897433168655,0.1,23.126269229950598,17.84746154009881,73.67276339372577,Less
NV,25.97666667,64.21166667,0.267276667,25.78733333,26.66666667,71.0,Less
AC,24.26416991881392,45.648015610306814,0.2492509756441761,24.362552033181768,27.8980324227321,66.0252241361756,Less
AC,23.43785707006873,70.69713866414473,0.18865267345342848,23.39747849227101,24.174362447199766,81.0,Less
NV,24.99313700468281,39.73321834633015,0.1329043299252286,25.729424092378512,23.96060798618842,59.337827625674585,Less
AC,22.9280927033353,31.084278110005904,0.0028092703335301115,23.30335107665289,2.1,77.41448575058506,Less
AC,24.226415518993136,45.536937999031856,0.4936937999031862,23.973730239535296,8.042089920154902,69.8479582632229,Less
AC,25.938574176825536,38.65056648171404,0.002771483536510723,26.739707140253607,21.3316819008635,51.55916583493053,Less
NV,22.155538000039947,57.40461647162242,0.0,22.273316480038346,16.32665192003355,60.40773703601685,Less
AC,19.742796386539187,38.251525781537296,0.6808304100772431,19.614301125122786,33.39004252942257,59.90610296239997,Less
AC,23.1,41.08273613536466,0.09420847052447345,23.8248208406094,18.045899953238084,62.587369038564944,Less
NV,25.394523050300403,54.618980242599655,0.07846710572000767,26.252187521700364,19.90365129979973,65.65152624650177,Less
AC,20.701861231490952,46.37671956418307,0.07273375509549611,20.979742411018222,12.2423764094545,68.47306861357694,Less
AC,23.597415820373374,33.13655626132066,0.0777990693898014,22.90421023671218,4.9,85.0,Less
AC,22.329703987905507,47.86492002591677,0.09946240138222776,22.15671998272215,25.756719982722153,52.689753910813494,Less
AC,23.764153750426985,37.389615623932535,0.09505384820513606,23.503820446723395,20.389961473504027,62.33692321367574,Less
NV,23.347737201765582,32.15226279823442,0.03411147998394925,23.217770400321015,16.5,67.72107546993482,Less
NV,26.91518389699292,65.50440896422462,0.11025306494988202,27.86644922174233,12.853738541578947,79.28685728859922,Less
AC,24.068512318555733,63.569603375089315,0.20248963562851957,24.06557866081866,28.034715564474777,76.37320767916664,Less
AC,26.24458305800231,27.97138097714693,0.1406290868303764,26.49977317450674,26.47118073527323,38.30159922975957,Less
NV,29.54969510791391,61.92866942149305,0.3844683962637311,29.340867253105237,31.25374856141136,66.40240812364613,Less
AC,23.531685056368264,51.693566952506366,0.01381181038619003,24.455448848644465,21.8195724183522,57.78084042434487,Less
NV,23.55149794467567,31.7,0.028619433025975936,23.09291495389639,16.5,67.90002669559311,Less
NV,21.05338490678786,52.81410854586097,0.3368733631622064,21.180259471472198,23.654976671142233,68.95368875891272,Less
NV,24.1,69.7,0.10453140862545382,26.5,16.667681947201626,71.71615603476195,Less
AC,24.046156829762435,13.340386256369339,0.08288451095831473,23.33013004502017,-12.409598228865992,92.5961374363066,Less
NV,31.18086667980259,61.50418660886861,0.3482959984236893,31.289386687684143,30.07488799527107,64.12204606039846,Less
AC,25.901148530488946,42.95437624484105,0.09467722856478951,26.340316856943684,22.264454623381905,65.23110146635679,Less
AC,22.784851373843676,60.34323100030618,0.13461686199350395,22.418388141770667,27.528578157906836,59.77572034221903,Less
NV,24.403742814552864,45.31122844365859,0.10028613509559875,25.493761975745223,15.409980838807643,70.74516091675737,Less
NV,24.944431220674115,50.394905362904176,0.10957346334313149,25.740165854105427,16.1,75.81462206229699,Less
NV,30.93951205007687,38.50887830986163,0.11758048200307492,31.375804820030748,30.7,54.1838201134094,Less
AC,24.043724979023132,41.670805532247925,0.008124165967437764,23.962483319348756,22.831523543931525,60.43589953531629,Less
NV,21.901288002727952,41.3974239945441,0.04,22.201288002727953,4.9,81.752415066973,Less
NV,22.44931987459349,49.46437034486791,0.061369021946139496,22.76164984324186,13.301360250813023,78.58943126130279,Less
NV,21.855186122437946,46.206565199518955,0.0026703832887187418,21.8049658928499,12.528033520395061,82.02094043597631,Less
AC,23.903571073992634,32.3428528879116,0.06,23.10119035799754,4.9,85.0,Less
AC,24.19396010180027,31.4660972004926,0.0027179541898789236,24.66879385930139,24.138261883304978,61.57819970554511,Less
NV,23.344833837770103,59.83432021797729,0.05103323244597916,23.606827784528853,16.56199394675875,75.88567289174513,Less
NV,32.731437903633946,17.40284314454908,1.3981397075235433,32.538192491885184,36.80414297379542,43.070708734874,Less
AC,22.49642037266104,45.6821018633052,0.08233899240584433,22.581145783292857,16.083437342814168,68.80133978552654,Less
NV,25.03195248049275,25.71169482425404,0.03376610351491918,21.007552265732286,16.5,71.7290068287078,Less
AC,22.126434613507413,53.06624475183167,0.10243191360306066,22.04345800872884,22.299683563873746,67.83748052959491,Less
AC,23.394984803990063,56.897264718211126,0.1,23.237385944470407,24.706686244372804,75.75531860347837,Less
AC,24.81689983098751,41.58417097690095,0.40981000568496784,24.662642499444594,24.85,51.55,Less
AC,21.94695571346471,44.0,0.07843480955117622,21.41565190448824,16.95,72.0,Less
NV,24.105709071682206,69.80847236196188,0.08885818566355917,26.5,26.382749826322517,65.77771094797862,Less
NV,27.084814980310917,74.11947668679657,0.371702430559229,27.26809722236916,24.66818918666432,83.62047042029324,Less
AC,22.338814241896294,39.69528328221234,0.14517523225283896,23.097756131957496,11.584421673987139,83.82940028314478,Less
AC,24.551923814855446,26.219873024759075,0.03320507900963699,24.664101580192742,5.934809399452298,77.31195555866576,Less
NV,20.216078944122536,52.49849307615893,0.02,20.976883654801338,12.685427979718533,75.28094122329641,Less
NV,26.450745208602324,38.64957879513781,0.03498379981299296,26.250032400374014,22.774141390088626,58.867442864679234,Less
NV,25.659348794187824,34.23495807070052,0.1,26.259348794187826,10.7,75.51175648655605,Less
AC,23.328410511366744,45.448936154334035,0.132415520333292,23.384730911088997,17.940675837333664,64.98139282178614,Less
AC,25.856607220541186,36.19034669806091,0.12146211907099591,26.448172351161258,22.822867743021465,57.82140213394137,Less
AC,23.182669454032617,42.35362142689337,0.07980162692027713,23.23999683260628,9.229309525674038,75.29162978045669,Less
NV,25.759415650136766,42.68831300273532,0.04246747989058712,26.40584349863234,15.802921975095641,71.17842225586203,Less
AC,23.162146219119343,54.30946344522016,0.1018926890440329,22.87655266201235,20.7,80.5,Less
NV,27.5,67.6,0.2042692771520586,28.5,15.436984109166723,72.50539832748902,Less
NV,26.993406776674966,62.3001771475226,0.12433182029136663,27.874867139358052,25.187446995468086,69.85858354622616,Less
NV,25.770367959100007,41.564955039169234,0.09108258398615393,27.043303359446156,16.11623875979231,71.18684552513918,Less
NV,26.911948530342606,45.0549517471962,0.0,26.15801930112152,16.49897748202489,67.81177746676451,Less
NV,23.859837450939942,49.8,0.0,24.544776495042427,15.584939053641085,70.85353066669606,Less
NV,24.576932387572313,46.87312813164772,0.0011533806213843579,25.042330968930784,25.177053426012378,57.97117379172893,Less
AC,23.17594366012326,45.924056339876735,0.0,23.63797183006163,11.774433800381576,74.13068532949515,Less
NV,23.282916081012512,61.1366713518999,0.06113892793249917,24.1,17.02027504472506,75.58205332903712,Less
NV,25.74720196754114,58.65036458425945,0.514233507114232,26.73600983770571,25.660335397725735,60.64410892571421,Less
AC,23.829129317672056,41.74654296423095,0.32504481879353375,24.17477590603233,32.77777778,51.959022428266366,Less
AC,20.447492215140002,37.90875129747666,0.33025596839266386,20.61628477378831,32.69600830385066,60.923242786572125,Less
NV,30.601662940754295,76.58251872775683,2.082080715375176,30.435908595802097,33.93111134641261,54.84916852962285,Less
NV,26.044604055078914,64.77373852324968,0.1,27.14460405507891,25.2,76.66893987951607,Less
AC,22.860361123539214,58.71711101168628,0.18018056176960745,23.139638876460786,17.981083370617647,73.93189112431261,Less
AC,23.40784029953092,32.023093366614546,0.01,23.723307132603654,2.1,77.5348506758189,Less
AC,22.426946184005033,32.08263453998742,0.09182634539987417,22.973053815994966,16.15299437402391,64.85829388188778,Less
AC,23.377802066825403,31.733296899761893,0.01,23.4,2.1889010334127024,77.54405768084713,Less
NV,24.769139042441033,60.59851657453538,0.1,26.267655616976413,20.2,72.09082710247016,Less
AC,23.855748865122607,41.765506809264366,0.2835426123978284,23.828340899182628,32.26158458400736,48.45126932024275,Less
AC,23.65314477759886,23.432861943997146,0.03,23.753144777598855,3.798867838326668,77.59976255947215,Less
NV,29.58247771565463,55.94373597731527,0.32535842236551143,29.371388900546997,32.45641987270613,59.425362034555356,Less
AC,23.2,54.45192214383822,0.07721167842426721,22.629489045656896,20.7,80.5,Less
NV,24.405931899266573,41.10036220261735,0.08853110523755214,24.605931899266572,9.585855888845872,88.37138218384789,Less
NV,27.221717717733203,67.44346621622492,0.5278405405300888,28.413036786791626,9.727440215572576,73.62248801430121,Less
AC,20.923372887265305,33.25394849678807,0.3125773794684459,21.588687284004425,32.45773213840534,51.06280548971839,Less
NV,25.23360800961657,28.990708252562364,0.2908467718587925,25.51120266987219,9.1,63.20614867143481,Less
NV,26.014620542225362,50.26829117135837,0.10146205422253637,26.746329370866988,26.39753237630265,65.24791306755846,Less
NV,29.487885461497356,22.439398581911206,1.6221202836177593,29.490367651376495,32.78030836919788,33.186983410229445,Less
AC,22.89590593045527,12.560818813908945,0.11628658486813097,22.565301976818425,-20.15,100.0,Less
AC,22.06138682279263,34.35405844809032,0.4,22.49700225346171,28.9,74.2788033892999,Less
NV,21.249131503657285,58.36876957447388,0.025086849634271637,22.0,16.402431789759607,70.4017197824895,Less
NV,24.641277821387188,71.21652052785853,0.14631081311165428,26.330266715251874,23.918569023331685,77.4418021701274,Less
AC,22.1495588244798,12.196014703696456,0.08747794122399008,21.83923529576499,-6.695360298727037,68.3008823510404,Less
NV,25.51511739932102,52.680108685103924,0.03,26.713526094129335,21.413526094129335,55.46939175903009,Less
NV,25.291589299333516,48.9,0.1,25.66028127383365,15.714486624166895,75.2887798318318,Less
NV,32.249869009754036,37.856578691411286,0.3101974580060487,32.541184748036294,31.691743888174397,54.624478908050506,Less
AC,22.676603646202132,46.840378122787214,0.03177357641347538,23.112075174471638,15.500245754222323,75.92811968920088,Less
NV,29.44497098675682,54.15034655132898,0.4808091556306836,29.087919084436933,27.395130417902095,58.31113749429143,Less
AC,27.040483386900963,31.48987915327476,0.20759516613099038,27.644290032140578,18.050604233626203,66.11537992124637,Less
AC,21.843859985082513,44.09473507831679,0.015438504102308057,22.450293293553376,14.972804759108545,71.55065952234465,Less
NV,20.798491978611718,48.66849468763292,0.11618502086572058,21.36490730838034,14.495475935835152,75.56251110522524,Less
AC,22.373509841372368,50.852980317255266,0.07632450793138161,23.447019682744735,15.485761481601097,74.06264829474631,Less
NV,27.840593497648836,51.128387519593026,0.04937289984325575,28.240593497648835,27.87788348197441,54.81984083356735,Less
NV,25.6214895115805,44.971916092644,0.0,24.76819231369275,17.3,66.02741370678774,Less
AC,23.1,41.11831354947074,0.09171805153704826,23.83549406484122,18.10863847772354,62.62872543305891,Less
AC,22.54021364841007,42.71957270317986,0.025705835541846425,22.807789647133895,14.973342869073559,75.07509432933752,Less
NV,23.587355352991082,63.08261361036274,0.07134061069531887,24.395969466712167,17.116760652101725,73.67449924749071,Less
AC,22.27157609585828,48.93485506850743,0.1195186012006361,23.741286232873144,16.354148561604564,79.23523129916725,Less
NV,29.418615719063435,52.11944206336679,0.01901321465391645,29.408410195925512,29.585233996576335,63.3870735409496,Less
AC,22.921579014842248,29.42736788126201,0.04568419703155026,23.4,5.052943950321805,78.9111172082106,Less
AC,24.27378163671214,33.49189026982395,1.0542874755760754,23.526156718125222,11.505983937404686,52.81466904895954,Less
AC,20.176828456520344,51.88245476625553,0.09798761988203598,20.316035172940726,14.351303094237322,68.78502606642913,Less
NV,20.970672430482107,40.815592991406355,0.06857673657798513,21.67555619351392,5.222381257577316,91.22703745984766,Less
AC,24.294691828978216,29.41132154151203,0.10014354098719039,24.638502163528454,31.511403063945707,28.086755663679938,Less
NV,24.591753851133724,35.12774404444845,0.5407169533471408,25.001479834847967,11.556702488752816,48.68680604494829,Less
NV,17.71001832356213,36.99647732319131,0.2296660558812623,18.135175543200923,17.57919972682723,63.2233814037887,Less
NV,21.67717107261369,41.263524330470496,0.04506203064610544,22.002481225844218,4.849379693538946,81.60610569954136,Less
NV,22.57225,77.04,0.2101125,23.83,21.66666667,73.5,Less
AC,23.626538209193612,45.333516844009125,0.04664831559908727,23.7,11.7,75.14958175968344,Less
NV,26.07501789803,46.333934963582145,0.29249821019699995,25.532130072835713,14.02498210197,71.50597096347607,Less
AC,22.69027437623247,40.94975666767063,0.20837580634873223,22.818577884324977,18.2,52.75,Less
NV,20.823439783082094,56.87847120751907,0.10019109906011625,21.662675386841627,17.446879566164185,72.4811353465286,Less
AC,22.691913341982428,59.02425997405271,0.15838266839648565,22.89191334198243,18.1,75.45382985597044,Less
AC,23.780799821054217,43.076800715783136,0.07946166178198436,23.51893506314257,16.094001342093375,69.24810217885799,Less
NV,23.779089190638036,33.71863378595706,0.1179089190638038,24.540683107021472,5.341821618723924,80.64734328944162,Less
AC,22.177818337295008,42.991636247028744,1.9420623332201425,24.019844166949643,5.416727505942514,50.57297037053136,Less
AC,22.29459450471922,58.961299787173424,0.19216170054156595,21.933452770854927,31.554330252264197,59.0,Less
AC,23.4732,70.6014,0.19714,23.4558,24.44444444,81.0,Less
NV,23.08881849802802,29.922046245070046,0.03,22.855511561267512,16.5,68.47181054039477,Less
AC,23.77766787555614,27.018774957035667,0.04129446459260239,23.955335751112287,5.553133855787304,78.38116329641352,Less
NV,24.8,32.04837855910904,0.1912883304587752,25.148378559109037,4.8,77.80876931041792,Less
NV,16.161951133322923,35.741309452641445,0.28771758982494505,15.546503345634576,20.652934527367925,59.83631379667492,Less
NV,30.86818555403918,41.740927770195896,0.6865742845256504,31.06590722298041,29.65272577838433,41.20460764434017,Less
AC,21.777702195660027,21.04449843167141,0.0866699059002845,21.36286938510289,-24.24508149372262,47.27702195660028,Less
NV,27.426541119840266,45.58436074656018,0.0,25.849407826620077,16.713270587384457,68.06905060895885,Less
AC,25.400639750415156,43.085622892797836,0.1,26.071885536010825,19.616936108862784,66.7310531587821,Less
AC,23.395943015006463,42.30054874327281,0.08677970208718837,23.468012806679777,9.288279174141321,75.87837778270615,Less
NV,26.24866667,69.81966667,0.24215,25.712,24.44444444,76.5,Less
AC,23.97658361386146,45.92341638613854,0.07808540965346347,24.341826786303738,8.7,76.10252180876657,Less
AC,22.680814439105973,33.1,0.03,23.22093078754968,13.931404506575726,74.61526520726984,Less
NV,19.0,43.8,0.07,21.069100000000006,1.5,100.11549999999984,Less
AC,22.760595792539753,53.43776597881239,0.021202123813769624,23.466829867283757,17.05537226991911,61.55570353512121,Less
NV,28.15988134200879,36.859288052052754,0.040118657991207556,28.539525368035168,35.3,35.29764610809547,Less
AC,23.210312033743058,46.338127797541645,0.08968796625694056,23.520624067486118,11.969063898770822,75.3215896949918,Less
NV,29.061136451878635,33.75698879078761,0.3430112092123887,29.869431774060683,25.61875570167269,51.56661406975538,Less
AC,25.309574389485277,32.0772339010735,0.14610636568676086,25.900751307666987,24.996691303080105,52.057798588585115,Less
NV,20.884303506635046,65.80582103981027,0.1636625151184895,21.20959906267212,19.54179842810435,66.06473892707226,Less
AC,23.25428697068847,38.130608655175806,0.21738782689648387,23.51445235800168,12.96,84.235,Less
NV,18.983692157468774,35.61230719156257,0.22612307191562572,18.95251922461063,21.66867770924676,52.70890797672718,Less
AC,24.65609931564675,38.280082763038955,0.0880082763038957,25.052033105215582,9.20813242086233,80.1014068900664,Less
NV,26.490017391895314,48.991944345935,0.1,26.65201391351625,16.8,80.09555817475587,Less
NV,24.454223676676133,35.627725312936775,0.11927795958451629,25.38072204041548,10.812057555429679,73.86601993214886,Less
NV,18.524762986816047,58.92357081991597,0.28078569399719916,18.882822575959167,20.35285836016805,62.0621542214746,Less
NV,23.755140771538734,32.76214807115316,0.19,24.02757038576937,5.5,76.83899846438223,Less
NV,26.364623412442743,63.12063337524094,0.2801145728839143,26.155787564417924,25.31979398218017,71.5707284732045,Less
AC,22.37718086713544,11.173829594374707,0.08,21.81700348717005,-16.65,78.5,Less
AC,22.480891988833132,39.14796449102905,0.1780027477535904,22.858065947099075,25.6,36.95,Less
NV,23.188592676017905,32.311407323982095,0.03555824839983725,23.188835032003258,16.5,67.52439877143108,Less
NV,19.78120129258782,72.4974704429909,0.16073235014015863,19.237148983180834,15.791712602731256,71.2867780071394,Less
NV,23.304558509434706,44.85137589936314,0.28279413835845835,23.597579976092693,24.18674655593657,59.11587565163243,Less
NV,28.84739993721847,33.955924992152305,0.1440750078476912,29.667774976456926,25.522182477241696,49.5367659937978,Less
NV,23.306950607476175,48.76281482386815,0.05604691373113576,23.118592588065926,13.4,79.09494338909037,Less
AC,26.498011257860462,44.75642026414882,0.3978296427683772,24.418806754716275,9.424772981134897,75.36669335808213,Less
NV,20.942830261849068,55.30702861285854,0.03285848690754661,21.842830261849066,16.6,68.38592183434646,Less
NV,26.122493773654817,59.46750047894963,0.8917414268016359,26.727496647352595,22.60542628850974,59.5712106015522,Less
AC,23.97052840474781,46.888254187974375,0.1359096109962144,24.794073561393123,16.670581937341876,74.11564238404388,Less
NV,32.896585614250476,17.15512157862429,1.3424023551904654,32.790856447094136,36.80620732017813,42.3449774452536,Less
NV,20.523183236271265,48.03827017471172,0.038463664725425284,21.223183236271264,13.130726705491494,74.40847096485675,Less
NV,24.138934594060135,39.59289729373425,0.1,25.237158917493698,8.94911216171678,76.82376664001903,Less
